2.2140e-01	3.0789e+00
2.2175e-01	3.0893e+00
2.2210e-01	3.0990e+00
2.2245e-01	3.1082e+00
2.2280e-01	3.1168e+00
2.2316e-01	3.1247e+00
2.2351e-01	3.1321e+00
2.2387e-01	3.1390e+00
2.2422e-01	3.1453e+00
2.2458e-01	3.1510e+00
2.2494e-01	3.1563e+00
2.2530e-01	3.1610e+00
2.2566e-01	3.1652e+00
2.2603e-01	3.1690e+00
2.2639e-01	3.1722e+00
2.2676e-01	3.1751e+00
2.2712e-01	3.1775e+00
2.2749e-01	3.1795e+00
2.2786e-01	3.1811e+00
2.2823e-01	3.1824e+00
2.2860e-01	3.1832e+00
2.2897e-01	3.1838e+00
2.2935e-01	3.1840e+00
2.2972e-01	3.1839e+00
2.3010e-01	3.1835e+00
2.3047e-01	3.1828e+00
2.3085e-01	3.1819e+00
2.3123e-01	3.1807e+00
2.3161e-01	3.1792e+00
2.3199e-01	3.1776e+00
2.3238e-01	3.1757e+00
2.3276e-01	3.1736e+00
2.3315e-01	3.1714e+00
2.3354e-01	3.1689e+00
2.3392e-01	3.1663e+00
2.3431e-01	3.1636e+00
2.3470e-01	3.1607e+00
2.3510e-01	3.1577e+00
2.3549e-01	3.1546e+00
2.3589e-01	3.1513e+00
2.3628e-01	3.1480e+00
2.3668e-01	3.1445e+00
2.3708e-01	3.1410e+00
2.3748e-01	3.1374e+00
2.3788e-01	3.1337e+00
2.3828e-01	3.1300e+00
2.3869e-01	3.1262e+00
2.3909e-01	3.1224e+00
2.3950e-01	3.1185e+00
2.3991e-01	3.1145e+00
2.4032e-01	3.1106e+00
2.4073e-01	3.1066e+00
2.4114e-01	3.1026e+00
2.4156e-01	3.0985e+00
2.4197e-01	3.0945e+00
2.4239e-01	3.0904e+00
2.4281e-01	3.0864e+00
2.4323e-01	3.0823e+00
2.4365e-01	3.0782e+00
2.4407e-01	3.0742e+00
2.4450e-01	3.0701e+00
2.4493e-01	3.0660e+00
2.4535e-01	3.0620e+00
2.4578e-01	3.0580e+00
2.4621e-01	3.0540e+00
2.4664e-01	3.0500e+00
2.4708e-01	3.0460e+00
2.4751e-01	3.0421e+00
2.4795e-01	3.0382e+00
2.4839e-01	3.0343e+00
2.4883e-01	3.0304e+00
2.4927e-01	3.0266e+00
2.4971e-01	3.0227e+00
2.5015e-01	3.0190e+00
2.5060e-01	3.0152e+00
2.5105e-01	3.0115e+00
2.5150e-01	3.0078e+00
2.5195e-01	3.0042e+00
2.5240e-01	3.0006e+00
2.5285e-01	2.9970e+00
2.5331e-01	2.9935e+00
2.5377e-01	2.9900e+00
2.5422e-01	2.9866e+00
2.5469e-01	2.9831e+00
2.5515e-01	2.9798e+00
2.5561e-01	2.9764e+00
2.5608e-01	2.9732e+00
2.5654e-01	2.9699e+00
2.5701e-01	2.9667e+00
2.5748e-01	2.9635e+00
2.5796e-01	2.9604e+00
2.5843e-01	2.9573e+00
2.5891e-01	2.9543e+00
2.5938e-01	2.9513e+00
2.5986e-01	2.9483e+00
2.6034e-01	2.9454e+00
2.6083e-01	2.9425e+00
2.6131e-01	2.9397e+00
2.6180e-01	2.9369e+00
2.6229e-01	2.9341e+00
2.6278e-01	2.9314e+00
2.6327e-01	2.9287e+00
2.6376e-01	2.9261e+00
2.6426e-01	2.9235e+00
2.6476e-01	2.9210e+00
2.6526e-01	2.9185e+00
2.6576e-01	2.9160e+00
2.6626e-01	2.9136e+00
2.6676e-01	2.9112e+00
2.6727e-01	2.9088e+00
2.6778e-01	2.9065e+00
2.6829e-01	2.9042e+00
2.6880e-01	2.9020e+00
2.6932e-01	2.8998e+00
2.6984e-01	2.8977e+00
2.7036e-01	2.8955e+00
2.7088e-01	2.8934e+00
2.7140e-01	2.8914e+00
2.7192e-01	2.8894e+00
2.7245e-01	2.8874e+00
2.7298e-01	2.8855e+00
2.7351e-01	2.8836e+00
2.7404e-01	2.8817e+00
2.7458e-01	2.8798e+00
2.7512e-01	2.8780e+00
2.7566e-01	2.8763e+00
2.7620e-01	2.8745e+00
2.7674e-01	2.8728e+00
2.7729e-01	2.8711e+00
2.7783e-01	2.8695e+00
2.7838e-01	2.8678e+00
2.7894e-01	2.8662e+00
2.7949e-01	2.8647e+00
2.8005e-01	2.8631e+00
2.8061e-01	2.8616e+00
2.8117e-01	2.8602e+00
2.8173e-01	2.8587e+00
2.8230e-01	2.8573e+00
2.8286e-01	2.8559e+00
2.8343e-01	2.8545e+00
2.8401e-01	2.8531e+00
2.8458e-01	2.8518e+00
2.8516e-01	2.8504e+00
2.8574e-01	2.8491e+00
2.8632e-01	2.8479e+00
2.8690e-01	2.8466e+00
2.8749e-01	2.8453e+00
2.8808e-01	2.8441e+00
2.8867e-01	2.8429e+00
2.8927e-01	2.8417e+00
2.8986e-01	2.8405e+00
2.9046e-01	2.8393e+00
2.9106e-01	2.8381e+00
2.9167e-01	2.8370e+00
2.9227e-01	2.8358e+00
2.9288e-01	2.8346e+00
2.9349e-01	2.8335e+00
2.9411e-01	2.8323e+00
2.9472e-01	2.8312e+00
2.9534e-01	2.8300e+00
2.9596e-01	2.8288e+00
2.9659e-01	2.8276e+00
2.9721e-01	2.8265e+00
2.9784e-01	2.8253e+00
2.9848e-01	2.8240e+00
2.9911e-01	2.8228e+00
2.9975e-01	2.8215e+00
3.0039e-01	2.8203e+00
3.0103e-01	2.8189e+00
3.0168e-01	2.8176e+00
3.0233e-01	2.8162e+00
3.0298e-01	2.8147e+00
3.0363e-01	2.8133e+00
3.0429e-01	2.8117e+00
3.0495e-01	2.8101e+00
3.0561e-01	2.8084e+00
3.0628e-01	2.8067e+00
3.0695e-01	2.8049e+00
3.0762e-01	2.8030e+00
3.0829e-01	2.8009e+00
3.0897e-01	2.7988e+00
3.0965e-01	2.7966e+00
3.1033e-01	2.7942e+00
3.1102e-01	2.7917e+00
3.1171e-01	2.7890e+00
3.1240e-01	2.7862e+00
3.1310e-01	2.7831e+00
3.1380e-01	2.7799e+00
3.1450e-01	2.7765e+00
3.1520e-01	2.7729e+00
3.1591e-01	2.7691e+00
3.1662e-01	2.7650e+00
3.1734e-01	2.7608e+00
3.1806e-01	2.7563e+00
3.1878e-01	2.7518e+00
3.1950e-01	2.7471e+00
3.2023e-01	2.7426e+00
3.2096e-01	2.7382e+00
3.2169e-01	2.7344e+00
3.2243e-01	2.7312e+00
3.2317e-01	2.7292e+00
3.2392e-01	2.7287e+00
3.2466e-01	2.7299e+00
3.2542e-01	2.7333e+00
3.2617e-01	2.7389e+00
3.2693e-01	2.7467e+00
3.2769e-01	2.7562e+00
3.2846e-01	2.7671e+00
3.2923e-01	2.7789e+00
3.3000e-01	2.7916e+00
3.3077e-01	2.8052e+00
3.3155e-01	2.8201e+00
3.3234e-01	2.8364e+00
3.3313e-01	2.8536e+00
3.3392e-01	2.8707e+00
3.3471e-01	2.8864e+00
3.3551e-01	2.8990e+00
3.3631e-01	2.9078e+00
3.3712e-01	2.9122e+00
3.3793e-01	2.9126e+00
3.3874e-01	2.9097e+00
3.3956e-01	2.9042e+00
3.4038e-01	2.8969e+00
3.4121e-01	2.8885e+00
3.4204e-01	2.8794e+00
3.4287e-01	2.8699e+00
3.4371e-01	2.8603e+00
3.4455e-01	2.8508e+00
3.4540e-01	2.8414e+00
3.4625e-01	2.8322e+00
3.4711e-01	2.8233e+00
3.4796e-01	2.8147e+00
3.4883e-01	2.8064e+00
3.4970e-01	2.7984e+00
3.5057e-01	2.7906e+00
3.5144e-01	2.7832e+00
3.5232e-01	2.7760e+00
3.5321e-01	2.7690e+00
3.5410e-01	2.7623e+00
3.5499e-01	2.7557e+00
3.5589e-01	2.7494e+00
3.5679e-01	2.7433e+00
3.5770e-01	2.7374e+00
3.5861e-01	2.7317e+00
3.5953e-01	2.7261e+00
3.6045e-01	2.7207e+00
3.6138e-01	2.7154e+00
3.6231e-01	2.7102e+00
3.6325e-01	2.7052e+00
3.6419e-01	2.7003e+00
3.6513e-01	2.6956e+00
3.6608e-01	2.6909e+00
3.6704e-01	2.6864e+00
3.6800e-01	2.6819e+00
3.6897e-01	2.6776e+00
3.6994e-01	2.6733e+00
3.7091e-01	2.6692e+00
3.7189e-01	2.6651e+00
3.7288e-01	2.6611e+00
3.7387e-01	2.6571e+00
3.7487e-01	2.6533e+00
3.7587e-01	2.6495e+00
3.7688e-01	2.6458e+00
3.7789e-01	2.6421e+00
3.7891e-01	2.6386e+00
3.7993e-01	2.6350e+00
3.8096e-01	2.6316e+00
3.8200e-01	2.6281e+00
3.8304e-01	2.6248e+00
3.8408e-01	2.6215e+00
3.8514e-01	2.6182e+00
3.8619e-01	2.6150e+00
3.8726e-01	2.6119e+00
3.8833e-01	2.6087e+00
3.8940e-01	2.6057e+00
3.9048e-01	2.6026e+00
3.9157e-01	2.5997e+00
3.9266e-01	2.5967e+00
3.9376e-01	2.5938e+00
3.9487e-01	2.5909e+00
3.9598e-01	2.5881e+00
3.9710e-01	2.5853e+00
3.9822e-01	2.5825e+00
3.9936e-01	2.5798e+00
