0.00799900	1.00000000	0.01810000
0.00826600	1.00000000	0.01930000
0.00855100	1.00000000	0.02030000
0.00861000	1.00000000	0.02040000
0.00867000	1.00000000	0.02060000
0.00873100	1.00000000	0.02040000
0.00879300	1.00000000	0.02050000
0.00885600	1.00000000	0.02060000
0.00918400	1.00000000	0.02130000
0.00953700	1.00000000	0.02240000
0.00991900	1.00000000	0.02340000
0.01033000	1.00000000	0.02450000
0.01078000	1.00000000	0.02560000
0.01097000	1.00000000	0.02630000
0.01117000	1.00000000	0.02740000
0.01127000	1.00000000	0.02780000
0.01137000	1.00000000	0.02810000
0.01148000	1.00000000	0.02830000
0.01159000	1.00000000	0.02760000
0.01170000	1.00000000	0.02880000
0.01181000	1.00000000	0.02930000
0.01192000	1.00000000	0.02840000
0.01204000	1.00000000	0.02940000
0.01215000	1.00000000	0.02890000
0.01240000	1.00000000	0.02940000
0.01305000	1.00000000	0.03080000
0.01378000	1.00000000	0.03230000
0.01459000	1.00000000	0.03380000
0.01550000	1.00000000	0.03530000
0.01653000	1.00000000	0.03680000
0.01771000	1.00000000	0.03760000
0.01907000	1.00000000	0.03870000
0.02066000	1.00000000	0.03890000
0.02254000	1.00000000	0.04070000
0.02480000	1.00000000	0.04300000
0.02583000	1.00000000	0.04480000
0.02695000	1.00000000	0.04760000
0.02818000	1.00000000	0.05180000
0.02883000	1.00000000	0.05460000
0.02952000	1.00000000	0.04700000
0.03024000	1.00000000	0.04260000
0.03100000	1.00000000	0.04260000
0.03263000	1.00000000	0.04520000
0.03542000	1.00000000	0.05130000
0.04133000	1.00000000	0.06480000
0.04275000	1.00000000	0.06830000
0.04428000	1.00000000	0.07400000
0.04592000	1.00000000	0.07850000
0.04769000	1.00000000	0.08720000
0.04959000	1.00000000	0.09860000
0.05166000	1.00000000	0.11500000
0.05276000	1.00000000	0.12600000
0.05391000	1.03700000	0.14100000
0.05510000	1.03990000	0.14600000
0.05636000	1.04300000	0.14800000
0.05767000	1.05050000	0.14700000
0.05904000	1.05800000	0.16200000
0.06048000	1.04150000	0.16400000
0.06199000	1.02500000	0.14400000
0.06358000	1.00370000	0.14700000
0.06526000	0.98100000	0.15200000
0.06888000	0.93600000	0.17800000
0.07293000	0.89600000	0.22300000
0.07749000	0.85000000	0.26100000
0.08266000	0.83600000	0.28200000
0.08856000	0.84000000	0.60200000
0.09537000	0.86400000	0.70900000
0.10330000	0.89500000	0.79100000
0.11480000	0.92300000	0.88100000
0.12400000	0.91300000	0.97400000
0.13780000	0.90100000	1.13600000
0.15500000	0.89900000	1.43500000
0.17710000	1.06300000	1.83800000
0.18790000	1.24700000	2.04700000
0.19680000	1.44100000	1.98800000
0.20000000	1.42400000	1.97600000
0.20660000	1.26400000	2.47200000
0.20870000	1.28700000	2.52300000
0.21010000	1.28800000	2.55600000
0.21230000	1.30400000	2.59200000
0.21380000	1.31100000	2.62500000
0.21600000	1.32100000	2.67300000
0.21750000	1.32500000	2.71000000
0.21980000	1.33900000	2.77200000
0.22140000	1.34900000	2.81500000
0.22380000	1.36700000	2.88500000
0.22540000	1.38300000	2.93600000
0.22790000	1.41000000	3.01900000
0.22960000	1.43000000	3.07900000
0.23220000	1.46800000	3.18100000
0.23390000	1.49900000	3.25500000
0.23660000	1.55200000	3.38400000
0.23840000	1.59900000	3.48400000
0.24120000	1.69900000	3.66000000
0.24310000	1.80200000	3.79500000
0.24600000	2.04400000	3.99200000
0.24800000	2.27300000	4.08400000
0.25100000	2.65400000	4.10600000
0.25300000	2.89000000	4.04700000
0.25620000	3.18700000	3.89800000
